keyword,cluster_id,cluster_size,intent,modifier_hits,score,volume,difficulty,cpc
affordable seo consulting surrey,0,140,unspecified,2,1.4,,,
affordable seo services camberley,0,140,unspecified,2,1.4,,,
affordable seo services mytchett,0,140,unspecified,2,1.4,,,
affordable seo services surrey,0,140,unspecified,2,1.4,,,
affordable small business seo camberley,0,140,unspecified,2,1.4,,,
affordable small business seo mytchett,0,140,unspecified,2,1.4,,,
affordable small business seo surrey,0,140,unspecified,2,1.4,,,
affordable technical seo camberley,0,140,unspecified,2,1.4,,,
affordable technical seo mytchett,0,140,unspecified,2,1.4,,,
affordable technical seo surrey,0,140,unspecified,2,1.4,,,
best local seo,0,140,commercial,2,1.4,,,
best seo agency camberley,0,140,commercial,2,1.4,,,
best seo agency mytchett,0,140,commercial,2,1.4,,,
best seo agency surrey,0,140,commercial,2,1.4,,,
best seo audit camberley,0,140,commercial,2,1.4,,,
best seo audit mytchett,0,140,commercial,2,1.4,,,
best seo audit surrey,0,140,commercial,2,1.4,,,
best seo consulting camberley,0,140,commercial,2,1.4,,,
best seo consulting mytchett,0,140,commercial,2,1.4,,,
best seo consulting surrey,0,140,commercial,2,1.4,,,
best seo services camberley,0,140,commercial,2,1.4,,,
best seo services mytchett,0,140,commercial,2,1.4,,,
best seo services surrey,0,140,commercial,2,1.4,,,
best small business seo camberley,0,140,commercial,2,1.4,,,
best small business seo mytchett,0,140,commercial,2,1.4,,,
best small business seo surrey,0,140,commercial,2,1.4,,,
best technical seo camberley,0,140,commercial,2,1.4,,,
best technical seo mytchett,0,140,commercial,2,1.4,,,
best technical seo surrey,0,140,commercial,2,1.4,,,
enterprise local seo,0,140,unspecified,2,1.4,,,
enterprise seo agency camberley,0,140,unspecified,2,1.4,,,
enterprise seo agency mytchett,0,140,unspecified,2,1.4,,,
enterprise seo agency surrey,0,140,unspecified,2,1.4,,,
enterprise seo audit camberley,0,140,unspecified,2,1.4,,,
enterprise seo audit mytchett,0,140,unspecified,2,1.4,,,
enterprise seo audit surrey,0,140,unspecified,2,1.4,,,
enterprise seo consulting camberley,0,140,unspecified,2,1.4,,,
enterprise seo consulting mytchett,0,140,unspecified,2,1.4,,,
enterprise seo consulting surrey,0,140,unspecified,2,1.4,,,
enterprise seo services camberley,0,140,unspecified,2,1.4,,,
enterprise seo services mytchett,0,140,unspecified,2,1.4,,,
enterprise seo services surrey,0,140,unspecified,2,1.4,,,
enterprise small business seo camberley,0,140,unspecified,2,1.4,,,
enterprise small business seo mytchett,0,140,unspecified,2,1.4,,,
enterprise small business seo surrey,0,140,unspecified,2,1.4,,,
enterprise technical seo camberley,0,140,unspecified,2,1.4,,,
enterprise technical seo mytchett,0,140,unspecified,2,1.4,,,
enterprise technical seo surrey,0,140,unspecified,2,1.4,,,
local local seo camberley,0,140,unspecified,2,1.4,,,
local local seo mytchett,0,140,unspecified,2,1.4,,,
local local seo surrey,0,140,unspecified,2,1.4,,,
local seo agency camberley,0,140,unspecified,2,1.4,,,
local seo agency mytchett,0,140,unspecified,2,1.4,,,
local seo agency surrey,0,140,unspecified,2,1.4,,,
local seo audit camberley,0,140,unspecified,2,1.4,,,
local seo audit mytchett,0,140,unspecified,2,1.4,,,
local seo audit surrey,0,140,unspecified,2,1.4,,,
local seo camberley,0,140,unspecified,2,1.4,,,
local seo consulting camberley,0,140,unspecified,2,1.4,,,
local seo consulting mytchett,0,140,unspecified,2,1.4,,,
local seo consulting surrey,0,140,unspecified,2,1.4,,,
local seo mytchett,0,140,unspecified,2,1.4,,,
local seo services camberley,0,140,unspecified,2,1.4,,,
local seo services mytchett,0,140,unspecified,2,1.4,,,
local seo services surrey,0,140,unspecified,2,1.4,,,
local seo surrey,0,140,unspecified,2,1.4,,,
local small business seo camberley,0,140,unspecified,2,1.4,,,
local small business seo mytchett,0,140,unspecified,2,1.4,,,
local small business seo surrey,0,140,unspecified,2,1.4,,,
local technical seo camberley,0,140,unspecified,2,1.4,,,
local technical seo mytchett,0,140,unspecified,2,1.4,,,
local technical seo surrey,0,140,unspecified,2,1.4,,,
affordable content optimization,2,20,unspecified,1,1.2,,,
affordable keyword research,1,20,unspecified,1,1.2,,,
affordable link building,3,20,unspecified,1,1.2,,,
best content optimization,2,20,commercial,1,1.2,,,
best keyword research,1,20,commercial,1,1.2,,,
best link building,3,20,commercial,1,1.2,,,
content optimization camberley,2,20,unspecified,1,1.2,,,
content optimization mytchett,2,20,unspecified,1,1.2,,,
content optimization surrey,2,20,unspecified,1,1.2,,,
enterprise content optimization,2,20,unspecified,1,1.2,,,
enterprise keyword research,1,20,unspecified,1,1.2,,,
enterprise link building,3,20,unspecified,1,1.2,,,
keyword research camberley,1,20,unspecified,1,1.2,,,
keyword research mytchett,1,20,unspecified,1,1.2,,,
keyword research surrey,1,20,unspecified,1,1.2,,,
link building camberley,3,20,unspecified,1,1.2,,,
link building mytchett,3,20,unspecified,1,1.2,,,
link building surrey,3,20,unspecified,1,1.2,,,
local content optimization,2,20,unspecified,1,1.2,,,
local keyword research,1,20,unspecified,1,1.2,,,
local link building,3,20,unspecified,1,1.2,,,
affordable seo agency,0,140,unspecified,1,1.2,,,
affordable seo audit,0,140,unspecified,1,1.2,,,
affordable seo consulting,0,140,unspecified,1,1.2,,,
affordable seo services,0,140,unspecified,1,1.2,,,
affordable small business seo,0,140,unspecified,1,1.2,,,
affordable technical seo,0,140,unspecified,1,1.2,,,
best seo agency,0,140,commercial,1,1.2,,,
best seo audit,0,140,commercial,1,1.2,,,
best seo consulting,0,140,commercial,1,1.2,,,
best seo services,0,140,commercial,1,1.2,,,
best small business seo,0,140,commercial,1,1.2,,,
best technical seo,0,140,commercial,1,1.2,,,
enterprise seo agency,0,140,unspecified,1,1.2,,,
enterprise seo audit,0,140,unspecified,1,1.2,,,
enterprise seo consulting,0,140,unspecified,1,1.2,,,
enterprise seo services,0,140,unspecified,1,1.2,,,
enterprise small business seo,0,140,unspecified,1,1.2,,,
enterprise technical seo,0,140,unspecified,1,1.2,,,
local local seo,0,140,unspecified,1,1.2,,,
local seo agency,0,140,unspecified,1,1.2,,,
local seo audit,0,140,unspecified,1,1.2,,,
local seo consulting,0,140,unspecified,1,1.2,,,
local seo services,0,140,unspecified,1,1.2,,,
local small business seo,0,140,unspecified,1,1.2,,,
local technical seo,0,140,unspecified,1,1.2,,,
seo agency camberley,0,140,unspecified,1,1.2,,,
seo agency mytchett,0,140,unspecified,1,1.2,,,
seo agency surrey,0,140,unspecified,1,1.2,,,
seo audit camberley,0,140,unspecified,1,1.2,,,
seo audit mytchett,0,140,unspecified,1,1.2,,,
seo audit surrey,0,140,unspecified,1,1.2,,,
seo consulting camberley,0,140,unspecified,1,1.2,,,
seo consulting mytchett,0,140,unspecified,1,1.2,,,
seo consulting surrey,0,140,unspecified,1,1.2,,,
seo services camberley,0,140,unspecified,1,1.2,,,
seo services mytchett,0,140,unspecified,1,1.2,,,
seo services surrey,0,140,unspecified,1,1.2,,,
small business seo camberley,0,140,unspecified,1,1.2,,,
small business seo mytchett,0,140,unspecified,1,1.2,,,
small business seo surrey,0,140,unspecified,1,1.2,,,
technical seo camberley,0,140,unspecified,1,1.2,,,
technical seo mytchett,0,140,unspecified,1,1.2,,,
technical seo surrey,0,140,unspecified,1,1.2,,,
small business seo,0,140,unspecified,0,1.0,,,
local seo,0,140,unspecified,1,0.7,,,
content optimization,2,20,unspecified,0,0.5,,,
keyword research,1,20,unspecified,0,0.5,,,
link building,3,20,unspecified,0,0.5,,,
seo agency,0,140,unspecified,0,0.5,,,
seo audit,0,140,unspecified,0,0.5,,,
seo consulting,0,140,unspecified,0,0.5,,,
seo services,0,140,unspecified,0,0.5,,,
technical seo,0,140,unspecified,0,0.5,,,
